Sample Name,PC1,PC2,PC3,Title,OntologyID1,OntologyTerm1,OntologyID2,OntologyTerm2,OntologyID3,OntologyTerm3,Sample Size,Study Source,Ecosystem1,Ecosystem2,Ecosystem3
F31Frhd.140832, 0.36986746796936687, 0.15048587411869449, -0.0070186784794530688, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1204.0, , Animal/Human, Unknown, Unknown
Flagstape.Mouth.983668, -0.020279975659070356, -0.063723407116260455, 0.115626620431818, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 21830.0, , Animal/Human, Unknown, Unknown
water11.29.481377, 0.078842628623500444, 0.0034233519985875805, -0.020133206415781407, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 23.0, , Animal/Human, Unknown, Unknown
10.25.12.rk.st.0500.1123134, -0.13321627979175538, 0.044728198880552329, -0.050143847468388444, Knight_ABTX_r4_comp, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 16576.0, , Animal/Human, Unknown, Unknown
M21Fcsw.140493, -0.160965419293986, 0.17189334844173518, -0.30313623552174868, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1464.0, , Animal/Human, Unknown, Unknown
005007BW01.486000, -0.0092329495667494692, -0.27087113128292489, -0.044887108155655317, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 2388.0, , Animal/Human, Unknown, Unknown
PTBF1.489562, 0.23564449730662115, 0.097695201698544565, -0.045080470568007951, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 12.0, , Anthropogenic, Unknown, Unknown
DH01B.994608, -0.10253167666843346, 0.0089261069819102697, 0.0018994296460007451, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 81.0, , Animal/Human, Unknown, Unknown
S388.279823, -0.058986978842436089, 0.016199830363383228, 0.008877036908377595, Vaginal microbiome of reproductive age women, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 1678.0, , Animal/Human, Unknown, Unknown
051014BA04.486090, -0.012194646533769268, -0.38420192312443519, -0.078764991569760023, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 5944.0, , Animal/Human, Unknown, Unknown
H61Do.735899, -0.12069686133118825, 0.010125958451644292, 0.09721701397410755, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 96.0, , Soil, Anthropogenic, Unknown
E2B07BAL1stRet.481343, 0.10279596281840199, -0.14388338273080356, 0.024647883144877553, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 363.0, , Animal/Human, Unknown, Unknown
100217.518532, -0.12260443462590803, -0.02032609271715205, -0.056529804325659738, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 3903.0, , Animal/Human, Unknown, Unknown
H61Kc.735951, -0.075673257456716714, -0.06677046582521215, 0.1974774968436141, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 14994.0, , Soil, Anthropogenic, Unknown
4e68184212eeebab4908124cc7d4e3af, -0.10826557590748959, 0.0035356278103398885, 0.0094414626858077867, Phaeobacter and Ruegeria species of the Roseobacter clade colonize separate niches in a turbot Scophthalmus maximus rearing farm and antagonize Vibrio anguillarum under different growth conditions, ENVO:0010096, algal food product, Unknown, Unknown, Unknown, Unknown, 3.0, , Plant, Anthropogenic, Unknown
F318A2.140089, 0.40804233369117515, -0.15543842998278457, -0.12037989494552817, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1300.0, , Animal/Human, Unknown, Unknown
907.Col.2.345469, -0.11213492572981743, 0.0025360396360611147, 0.0094152450326719477, MyD88-dependent signaling modulates virus susceptibility and gut microbial ecology, ENVO:00006776, animal-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1030.0, , Animal/Human, Unknown, Unknown
M24Tong.140439, 0.0091988152585789178, -0.4547494990349788, -0.12438127015251453, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 599.0, , Animal/Human, Unknown, Unknown
51.stool.TG.676353, -0.13513489541743878, 0.044922781226125516, -0.056686933606509962, Rosenbaum_Ankylosing_spondylitis_rats, ENVO:00006776, animal-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1207.0, , Animal/Human, Unknown, Unknown
S168.141217, 0.21812008809566485, -0.12447523698353932, -0.0092671735427290458, The influence of sex handedness and washing on the diversity of hand surface bacteriaS1_V59, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 2573.0, , Animal/Human, Unknown, Unknown
903.Si.7.345433, -0.1133974376405555, 0.0062071898055419657, 0.0065882728631646509, MyD88-dependent signaling modulates virus susceptibility and gut microbial ecology, ENVO:00006776, animal-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 2708.0, , Animal/Human, Unknown, Unknown
NR073A.994637, 0.43424086496909114, -0.011858287352097674, -0.068379719964574759, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 289.0, , Animal/Human, Unknown, Unknown
egg.CAM.2010.438.712572.739148, -0.14319426360071308, 0.027560245246129787, 0.207450582430942, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 124821.0, , Animal/Human, Anthropogenic, Unknown
S12.141315, 0.36735055073526751, 0.0069711071397382824, 0.074415506564342176, The influence of sex handedness and washing on the diversity of hand surface bacteriaS1_V22, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 2434.0, , Animal/Human, Unknown, Unknown
259.664632, -0.096231347279838203, 0.020464407344243339, 0.072577491424836924, Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, ENVO:00000446, terrestrial biome, ENVO:01000015, beer, ENVO:00002031, anthropogenic habitat, 61137.0, , Soil, Plant, Anthropogenic
NR109A.994611, -0.099871913328615905, 0.0028832573019630537, 0.015377567996187008, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1.0, , Animal/Human, Unknown, Unknown
M22Ewxl.140750, 0.32304510701144185, 0.21615309885760975, -0.018191812831624899, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000028, ear wax, Unknown, Unknown, 1186.0, , Animal/Human, Unknown, Unknown
PTCF2.489540, 0.27118906833555112, 0.039761277713982607, 0.03980601059494681, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 1873.0, , Anthropogenic, Unknown, Unknown
H35Fr.735894, -0.060121270413331804, 0.017780237758046991, 0.28782236315624399, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 18239.0, , Soil, Anthropogenic, Unknown
M22Aptl.140790, 0.24630888774413998, 0.13110042306317174, 0.058761582570720262, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000025, sweat, Unknown, Unknown, 434.0, , Animal/Human, Unknown, Unknown
M2Ikey217.141000, 0.26608507233307555, 0.12529836848023884, -0.13948163045171535, Forensic_identification_using_skin_bacterial_communities, ENVO:00002031, anthropogenic habitat, Unknown, Unknown, Unknown, Unknown, 1263.0, , Anthropogenic, Unknown, Unknown
EKAF2.489569, 0.41849764187916977, 0.06153462763028144, 0.031142619839738112, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 3616.0, , Anthropogenic, Unknown, Unknown
egg.TN.2009.386.712627.739232, -0.10826557590748953, 0.0035356278103398976, 0.0094414626858077798, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 2.0, , Animal/Human, Anthropogenic, Unknown
egg.AKL.2009.571.711987.739049, -0.13944273534421098, 0.021339934825199566, 0.16940531502446191, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 173981.0, , Animal/Human, Anthropogenic, Unknown
egg.CO.2010.634.712102.739623, -0.13007157021880081, 0.038968837333802832, 0.18915065221876987, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 133287.0, , Animal/Human, Anthropogenic, Unknown
M2Indl217.141074, 0.13333114791259451, 0.092574965116153124, -0.10725275860064024, Forensic_identification_using_skin_bacterial_communities, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 929.0, , Animal/Human, Unknown, Unknown
2fd75b15cf6bb59223e92203cb4966eb, -0.10826557590748954, 0.0035356278103398811, 0.0094414626858078127, Cultivation of methanogens from an artesian spring and deep sedimentary aquifers in northern Japan, ENVO:00002169, coal mine, Unknown, Unknown, Unknown, Unknown, 7.0, , Anthropogenic, Unknown, Unknown
Ab.liq.T2.U5.536417, -0.10826557590748952, 0.0035356278103398815, 0.0094414626858078075, Mouse_Decomp_Forensics_2011, ENVO:00000446, terrestrial biome, ENVO:02000019, bodily fluid, ENVO:00009002, mammalia-associated habitat, 10.0, , Soil, Animal/Human, Unknown
E2B02BALB.481248, -0.0044434019876825707, -0.42596537229985476, -0.11203040556530745, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 1237.0, , Animal/Human, Unknown, Unknown
E2B12BALA.481218, -0.071336632962159946, -0.10537839807809762, -0.025428171809884874, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 29.0, , Animal/Human, Unknown, Unknown
egg.IA.2009.561.712407.739011, -0.12757008724099322, 0.030701087802652124, 0.19058501364518282, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 76626.0, , Animal/Human, Anthropogenic, Unknown
TS104.2.299106, -0.14641917229542417, 0.11962859825666118, -0.16764390542277233, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 5.0, , Animal/Human, Unknown, Unknown
H25Tv.735968, -0.1371170876366016, 0.026548616359992765, 0.24864214442192736, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 12835.0, , Soil, Anthropogenic, Unknown
IPB010.Descending.colon.396920, -0.11189720464084543, 0.027451689633228769, -0.082696390104990705, Characterization of Bacteria in Biopsies of Colon and Stools by High Throughput Sequencing of the V2 Region of Bacterial 16S rRNA Gene in Human, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 198.0, , Animal/Human, Unknown, Unknown
Bmec11b.285937, 0.054708860903734044, 0.018957288003893683, 0.0034315721880523518, Delivery mode effects on newborn microbiota, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 1885.0, , Animal/Human, Unknown, Unknown
H22Di.735909, -0.076602605167652021, 0.033157376860466943, 0.35308704145739356, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 15645.0, , Soil, Anthropogenic, Unknown
TS6.2.299094, -0.16634951910663792, 0.18017203449412805, -0.27152764316316008, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 3169.0, , Animal/Human, Unknown, Unknown
NR076A.994609, 0.4485930439784338, 0.14376456951706856, -0.047706271713015787, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 268.0, , Animal/Human, Unknown, Unknown
egg.TN.2010.624.712400.739299, -0.1141542979075367, 0.0065467216399158158, 0.029754319653580791, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 7.0, , Animal/Human, Anthropogenic, Unknown
fb9b5eee0aa2bed0196a199ee6425392, -0.10941954525396236, 0.0036753196357429446, 0.010701199070265906, Microbial diversity in several uranium mining wastes in Bulgaria, ID:0000132, uranium mining waste, Unknown, Unknown, Unknown, Unknown, 20.0, , Anthropogenic, Unknown, Unknown
egg.CAO.2009.589.712210.739258, -0.13028346499042634, 0.034882545621775896, 0.22790777364050338, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 214923.0, , Animal/Human, Anthropogenic, Unknown
H23Do.736050, -0.12841373100943551, 0.036255870460186808, 0.27895803675134651, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 6618.0, , Soil, Anthropogenic, Unknown
F14Fcsw.140752, -0.16237539736736986, 0.13257980684339921, -0.19212683201098618, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1421.0, , Animal/Human, Unknown, Unknown
100117.518496, -0.12871215762721736, 0.0030357909212362449, -0.11478608283856052, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 1850.0, , Animal/Human, Unknown, Unknown
10.10.12.rk.st.0700.1123232, -0.11502279108673455, 0.0054631365614918031, 0.016022001723994747, Knight_ABTX_r4_comp, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 7.0, , Animal/Human, Unknown, Unknown
M21Tong.140323, 0.00086590240005511316, -0.43080999374846396, -0.11143904407092171, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 1917.0, , Animal/Human, Unknown, Unknown
S348.279869, -0.063528957916003354, -0.085523549228598769, -0.0093054106382945406, Vaginal microbiome of reproductive age women, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 1309.0, , Animal/Human, Unknown, Unknown
Tgen.13.1078793, -0.10107181651266599, 0.0098247716507377306, 0.022362306573319512, Identification of Household Bacterial Community and Analysis of Species Shared with Human Microbiome, ENVO:00000446, terrestrial biome, ENVO:00000856, city, Unknown, Unknown, 4698.0, , Soil, Anthropogenic, Unknown
egg.MI.2010.636.712511.739028, -0.10909681540600505, 0.024242232411985774, 0.078410649386515222, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 9.0, , Animal/Human, Anthropogenic, Unknown
S77.141183, 0.35035636920691515, -0.039720565674623218, 0.024215845485105629, The influence of sex handedness and washing on the diversity of hand surface bacteriaS1_V132, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 78.0, , Animal/Human, Unknown, Unknown
Ab.liq.T1.S4.536691, -0.10136480299132339, -0.14013419501280647, -0.018010725738421589, Mouse_Decomp_Forensics_2011, ENVO:00000446, terrestrial biome, ENVO:02000019, bodily fluid, ENVO:00009002, mammalia-associated habitat, 68.0, , Soil, Animal/Human, Unknown
891085OR01.486025, 0.0077613764857519477, -0.51416837478810207, -0.13317691116474945, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 35305.0, , Animal/Human, Unknown, Unknown
H59Cb.735956, -0.1077183831362729, 0.031878146132783308, 0.20868737416187572, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 15446.0, , Soil, Anthropogenic, Unknown
50.ill.mucosa.TG.676373, -0.12096582707214597, 0.012043489792395006, -0.0027336402452303277, Rosenbaum_Ankylosing_spondylitis_rats, ENVO:00006776, animal-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1275.0, , Animal/Human, Unknown, Unknown
O.19.683021, -0.023199140611742414, -0.28314922014843835, -0.020397400552140052, Obese saliva, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 69593.0, , Animal/Human, Unknown, Unknown
NR034A.994628, 0.037776942476286227, 0.080125313159433414, 0.064480038774113152, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 152.0, , Animal/Human, Unknown, Unknown
S328.279717, -0.091424741034662541, 0.0079349942328149695, 0.0077232136923656471, Vaginal microbiome of reproductive age women, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 2027.0, , Animal/Human, Unknown, Unknown
egg.MI.2008.479.712501.739503, -0.10826557590748952, 0.0035356278103398715, 0.0094414626858078665, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 1.0, , Animal/Human, Anthropogenic, Unknown
E2B12OW.481272, 0.014201990464517681, -0.44255079688879462, -0.11148273969960683, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 4670.0, , Animal/Human, Unknown, Unknown
EM179.441612, -0.19264094470103857, 0.13029809243392235, -0.20195752146027091, Composition variability and temporal stability of the intestinal microbiota of the elderly., ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 15205.0, , Animal/Human, Unknown, Unknown
H41Dh.736012, -0.032753929233292504, 0.0055883292283369643, 0.31887499959453924, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 19199.0, , Soil, Anthropogenic, Unknown
F21Kner.140678, 0.12984872191828103, 0.11418937537550869, 0.09300040822757287, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1907.0, , Animal/Human, Unknown, Unknown
Noel.Rightpalm.983732, 0.045523961304861374, -0.13158898623072141, 0.1319661901579606, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 19881.0, , Animal/Human, Unknown, Unknown
100176.518428, -0.11077112647084932, -0.015078701651900865, -0.06801536060050957, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 3402.0, , Animal/Human, Unknown, Unknown
C.3057.01.S2.405177, -0.18544792666763668, 0.17947090247891298, -0.27580421669023286, Linking Long-Term Dietary Patterns with Gut Microbial Enterotypes, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 9581.0, , Animal/Human, Unknown, Unknown
pH.7.5.year.2007.661450, -0.11881126543167367, 0.0032326243800526759, 0.082403126638456309, Effect of soil pH on soil metagenome, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00001998, soil, ENVO:00005749, farm soil, 64535.0, , Soil, Anthropogenic, Unknown
egg.BCA.2009.573.712252.739306, -0.1082655759074895, 0.0035356278103399197, 0.0094414626858078006, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 2.0, , Animal/Human, Anthropogenic, Unknown
45d857e157a1d30021c8be2f262e4114, -0.10826557590748952, 0.0035356278103398737, 0.0094414626858078474, Characterization of bacterial pectinolytic strains involved in the water retting process, ID:0000074, retted flax, Unknown, Unknown, Unknown, Unknown, 8.0, , Anthropogenic, Unknown, Unknown
O.13.683026, -0.034216379991413096, -0.32971959242239773, -0.050787197377211622, Obese saliva, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 70988.0, , Animal/Human, Unknown, Unknown
egg.MI.2009.380.712610.739175, -0.1104449029534956, 0.014738637907000557, 0.039811806593015871, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 2.0, , Animal/Human, Anthropogenic, Unknown
egg.CO.2009.385.712094.739430, -0.1082655759074895, 0.0035356278103399084, 0.0094414626858078214, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 3.0, , Animal/Human, Anthropogenic, Unknown
egg.CAM.2010.616.712089.739188, -0.11667670540224247, 0.0065418050962518601, 0.031209281623209715, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 9.0, , Animal/Human, Anthropogenic, Unknown
F32Nstr.140767, 0.32471114750408187, 0.11810222253121799, 0.086508348247275879, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 2079.0, , Animal/Human, Unknown, Unknown
Ronald.Rightpalm.983797, -0.071699818794900352, -0.099947783343689686, 0.026333290790547324, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 21562.0, , Animal/Human, Unknown, Unknown
94e35dc3fe9c143286c77e95c6c702cf, -0.098174316752859828, 0.013521672452251866, 0.015023552502296363, Reciprocal transplantation of gut microbial communities from zebrafish and mice into gnotobiotic recipients reveals host habitat selection of a microbiota, ID:0000005, cecum, Unknown, Unknown, Unknown, Unknown, 6.0, , Animal/Human, Unknown, Unknown
NsL3O.1083341, -0.10638035196847123, 0.0046398985108138079, 0.010833970004600025, Goal of this study was to determine the composition and diversity of microorganisms associated with bioaerosols in a heavily trafficked metropolitan subway environment, ENVO:00000446, terrestrial biome, ENVO:00000856, city, Unknown, Unknown, 9.0, , Soil, Anthropogenic, Unknown
F45.5n.393125, -0.18658206166350336, 0.14306505827858734, -0.22035620191219193, Incomplete recovery and individualized responses of the human distal gut microbiota to repeated antibiotic perturbation, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 12333.0, , Animal/Human, Unknown, Unknown
f5821fc185a63d275e82c5ff00e3f65b, -0.10826557590748952, 0.0035356278103399036, 0.0094414626858078249, Microbial diversity in several uranium mining wastes in Bulgaria, ID:0000132, uranium mining waste, Unknown, Unknown, Unknown, Unknown, 14.0, , Anthropogenic, Unknown, Unknown
PD2Gx1x121107.141852, -0.17739898966897813, 0.1637990063186481, -0.24947789447101743, The effect of diet on the human gut microbiome: a metagenomic analysis in humanized gnotobiotic mice., ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 3007.0, , Animal/Human, Unknown, Unknown
Willowbe.Mouth.984023, -0.10264985205782294, -0.10883143947467579, -0.025210223153887254, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 15.0, , Animal/Human, Unknown, Unknown
egg.NS.2010.468.712497.739542, -0.10826557590748954, 0.0035356278103399028, 0.0094414626858078179, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 1.0, , Animal/Human, Anthropogenic, Unknown
C.3029.01.S1.405198, -0.18807238516047348, 0.1546237915162309, -0.23984758759240676, Linking Long-Term Dietary Patterns with Gut Microbial Enterotypes, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 7546.0, , Animal/Human, Unknown, Unknown
NsU3O.1083332, -0.073828202634532464, 0.018429431849785304, 0.01626622012329107, Goal of this study was to determine the composition and diversity of microorganisms associated with bioaerosols in a heavily trafficked metropolitan subway environment, ENVO:00000446, terrestrial biome, ENVO:00000856, city, Unknown, Unknown, 12.0, , Soil, Anthropogenic, Unknown
H35Pc.736027, -0.006884426043651963, -0.065588024595569422, 0.24585308238425163, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 21153.0, , Soil, Anthropogenic, Unknown
M2Nkey217.141052, 0.38877251454730877, 0.13245171544186948, -0.103048760568131, Forensic_identification_using_skin_bacterial_communities, ENVO:00002031, anthropogenic habitat, Unknown, Unknown, Unknown, Unknown, 343.0, , Anthropogenic, Unknown, Unknown
M128A1.140152, 0.27188169190128597, -0.33471705738691826, -0.13782346696716763, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 821.0, , Animal/Human, Unknown, Unknown
January.Rightpalm.983709, -0.15418927282213707, 0.065837279566175397, -0.083310745536131159, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 24144.0, , Animal/Human, Unknown, Unknown
H61Dh.735934, -0.11223178079418947, 0.0008518786301816119, 0.26622480370385243, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 10419.0, , Soil, Anthropogenic, Unknown
H41Di.736046, -0.085372608325473831, 0.032478792846687719, 0.33130270449482002, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 14290.0, , Soil, Anthropogenic, Unknown
M122A1.140119, 0.43076330975674426, -0.14719714187466693, -0.1289465890369407, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1248.0, , Animal/Human, Unknown, Unknown
005017BW01.485952, -0.011488757384509978, -0.019761915312346005, 0.013596131934501064, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 1866.0, , Animal/Human, Unknown, Unknown
WT01L.478434, -0.08128397831748109, 0.0084735073490304676, 0.013309872344299043, The antibacterial lectin RegIII_ promotes the spatial segregation of microbiota and host in the intestine, ENVO:00006776, animal-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 2847.0, , Animal/Human, Unknown, Unknown
M22Hair.140456, 0.19191738677243528, 0.21365442531056847, -0.078714393772455801, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1179.0, , Animal/Human, Unknown, Unknown
Pitt.BAL.L.pos.7027.34211.592417, 0.15137333928976224, -0.13915978315641139, -0.058178920170735775, LHMP_Pittsburgh, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 417.0, , Animal/Human, Unknown, Unknown
7242A.518519, -0.14774662843982381, 0.059585376160518448, -0.08564688706431374, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 126.0, , Animal/Human, Unknown, Unknown
